0,1,2
50.626103479877216,283.39536459061185,-350.3207314627102
349.7781585466266,184.9575280899135,-592.8172927728476
279.1856123360786,259.5109084097496,-533.1530858917581
-0.18811839138617514,209.8963012052167,-394.37076717753314
7.517889643687505,299.4833099980682,-556.9072693915389
141.0319368177772,312.5287317432833,-598.5705375788649
15.047654456460416,250.39461477858347,-345.31774650473966
-238.05403697885325,76.06851611034939,-722.830727935551
-245.06190218281435,272.0539727206018,-521.5809646902998
-115.32051222319758,257.1563786115198,-634.4297080602613
-117.29853967119317,43.51167487107268,-717.7202462941942
-111.73675245442601,252.06819473633516,-372.4158778706745
-252.45245396211632,288.29155835667945,-558.2531435254771
-252.82316555122864,288.1923953863952,-558.186435273875
18.031172257666,272.3518556349392,-321.50648928105323
233.72966344632093,275.35343021332693,-448.375706579174
29.432716636399306,263.42874932521187,-574.0748990643559
107.22565179456639,273.8839771031976,-541.5947814682154
-80.13004667115928,231.3860231532475,-574.8787832381654
124.1439564850358,285.02321661826306,-526.5061315314193
-192.17017497268586,144.48889400363922,-600.769939182724
-191.85419693579743,144.58695337620176,-600.8872863477603
35.92876163157025,329.7863052446343,-543.1620568529373
-167.60295144309816,247.78400377129137,-530.187819903826
114.56226729728007,201.8169101947611,-588.2929587829262
-223.15261694032128,238.42418048093242,-452.09121018274885
-223.49937452884888,238.3607561762627,-452.08252988709313
41.39613844985644,187.0403230397944,-620.5931059320658
-169.02940481790247,230.95017740656937,-571.4313862865765
310.13039314228575,244.1357352385804,-558.0013527548621
-110.74070872203865,236.73672641876271,-615.6285935375765
-232.28349155356474,219.64148491394437,-527.067298266891
-232.61131595903174,219.59554683657373,-527.082434912218
-172.33882443555933,184.01476487057286,-624.730653294174
-172.01394259007125,184.0784014324193,-624.7702521569144
-479.29499041774545,216.3704102740845,-669.0177670095457
-479.6148658384939,216.31294532583092,-668.970696307565
-342.26141748404285,191.69231763690033,-567.083062296001
-342.575070492208,191.64158399160686,-567.0646260270504
-335.37828185626586,40.11732281109654,-601.520339583366
-485.54988322134454,217.76281014208132,-562.3685108536241
-485.85820446267996,217.6986218042788,-562.3151438335789
-304.62344323846395,185.63044408172087,-589.1210085646218
-304.3203200769368,185.69896170294618,-589.1908583441211
-515.5364566216846,236.49255458972553,-646.1985458951884
-515.8441689031984,236.43972377729827,-646.1617374710098
-546.3375738162831,106.43064848824451,-613.8763283871903
-546.6400558440131,106.37830878028126,-613.81275279462
-365.8283152866456,206.62471499364938,-535.3487717862507
-339.3203722119283,121.9498318500423,-621.517160358163
-460.1862549780858,128.74144541578212,-576.0869902155584
-459.9001404158837,128.80504630219767,-576.1960735840672
465.1642558270761,-293.4543792362269,-722.2536380135995
465.0184395441553,-293.5856645521712,-722.4924284524983
500.0333554004072,70.00282765182924,-929.7044287957638
499.879404450343,69.99454075009454,-929.9719406941363
521.8557976631687,-320.0077748376016,-632.6392678330418
521.7461371484125,-320.16239070578985,-632.8770105744533
575.932084438569,-225.35732546689619,-675.6647901741047
575.8392837435051,-225.47460534329335,-675.9259575571416
593.4599348195633,-212.66804528499898,-638.650547028283
593.3843769573043,-212.78372127275796,-638.9125732527797
-117.86046725232791,231.0640750351518,-524.9081255543895
-117.56024537408419,231.0773948825314,-524.8532086822844
488.8253808155277,-336.4020088770506,-706.1660998235524
488.71202142053085,-336.53860153261445,-706.4021346686645
-462.25771396232017,260.8774236656985,-515.8881169756007
-461.9819581384149,260.9500715699905,-515.9445698157032
-441.0254344649962,193.64090024773893,-586.2870434414177
-440.74400123686075,193.6979174717838,-586.3359021258508
-469.61171218965467,215.0074370946453,-537.305354957475
-479.72625623255465,203.09958939014598,-576.0235628550794
-479.39168148318544,195.61600320196976,-591.6916240511418
-479.1136999797253,195.67096169355838,-591.7385816691057
-483.62987720268785,354.0199310866144,-583.5770321407703
-483.9116963734197,354.02295231027415,-583.6034521568777
-408.7039780771075,111.15890809923167,-776.0072876671213
-408.4161571475526,111.19452099041875,-776.0067606471206
-497.30575555790324,186.83833986696175,-600.8372266212048
-497.0340332152422,186.88709990684322,-600.877016584424
-481.3286092666168,248.13026411941334,-577.9411694659087
-488.1761110167363,273.009842014178,-527.1029888061446
-835.2655181302081,58.74351082431758,-227.0323684955095
364.89739699515167,-240.0344072631601,-808.9992789227034
444.23477697053426,-271.9322041467344,-705.4231771405487
478.30306403956246,-332.7818359581232,-566.6953311798663
492.6620384408159,-264.0052208736787,-578.223087032406
467.789146774643,-293.6001582253097,-555.451457358128
465.79069844120704,-306.71521168185575,-574.8191540379611
475.1949878513038,-328.5787074600771,-604.6158200380719
456.7960453737461,-311.07687405314994,-624.71671279072
466.7323220080726,-314.5519209574403,-608.196227232079
442.03917098465007,-344.43916678024055,-569.6433096729955
-437.4067096429627,377.44662115611777,-475.6346937947919
-467.5683885334527,330.2731657460309,-511.32164605583455
-475.29005244659265,344.2781145237758,-493.0563331294888
-484.38024462761325,349.1911487807999,-603.0001744687562
-702.7492881940531,522.5516145174014,-941.3038086462536
-652.2531963929487,501.10578900558284,-664.3013725801062
636.9350060319242,-543.1192134157681,-831.7616459419215
-574.0031878692565,709.9897078335157,-678.8910578207754
-574.2247524358028,710.0125531628568,-678.933117244095
-243.69515711600036,351.14085233819014,-574.4064478879136
-615.8109276838376,475.10277783660575,-1023.6659864671252
-555.935729348777,354.3276689313487,-1191.6100170525847
-555.7191658344977,354.34467076755925,-1191.585246466021
-550.3654061992447,446.89049303800607,-967.897243943836
-550.1486778185294,446.9109752265656,-967.8830061947808
-528.668964493366,330.95760007732446,-1104.6917730752334
-528.8783161668204,330.9646266751252,-1104.746186327019
417.65575991575236,-656.2389555452692,-882.2316021483462
417.5431844982577,-656.3583677027138,-882.3792605240233
-457.2415141074822,-58.19746394608201,-1224.3481792819787
-457.020468520883,-58.1715151555176,-1224.3241602704304
428.64989987350765,-650.0983989935853,-885.6349594817318
485.4128333806453,-499.1984246601341,-1071.9611932965827
485.29594807827897,-499.2910997247264,-1072.12824023799
530.8917475830018,-585.4419199640425,-849.2074308597885
-552.4957131991531,330.5170460854647,-990.1561694133578
-552.2686642701011,330.54688314098377,-990.162088111892
-653.8994425959693,340.99533301441846,-833.1964052418966
-653.6772485163847,341.04156415056593,-833.2309927596915
558.4535385486606,-494.25376067237954,-940.9406312978174
330.5507466871386,-728.3390913217667,-939.8796791684945
583.8543515746319,-503.78892160606455,-879.061933065141
382.8905280253295,-444.98039667952776,-1158.6505511763246
446.91922058929447,-542.3800473341449,-1072.5174027584558
446.77301048904405,-542.4836620573549,-1072.6726628183299
542.6413427504971,-328.4720189133315,-1062.2832313146052
542.5125720950132,-328.55285874901233,-1062.4637893060808
-533.0851788211735,380.1851805619491,-780.0912387540833
-630.247149626578,349.3968326782343,-736.8510993025503
-630.5025576830053,349.3618270939663,-736.8272582322929
-561.6395358951906,9.291971044460764,-769.1872460487023
-512.1275798264634,78.16748006539713,-1167.8876308577785
-482.6825377132828,226.2431487157715,-535.1872713183983
-482.4627649743729,226.31005428254002,-535.2640701879548
-476.8785546150202,533.8962780353712,-853.4318164971984
-397.19715195035803,474.4223150757211,-1075.2092917451373
-453.50330602374675,157.32371973041975,-945.2991501985153
-453.2654624585799,157.36391976493877,-945.339964152982
-610.4211291664388,311.8831570954273,-828.196254292296
-507.8059866995659,136.345594935032,-954.1780009785829
-465.2043400654932,118.36214777406965,-1147.339891732038
-465.4538415729607,118.3298983451579,-1147.3550709198748
-219.9992233528903,-155.98278809678246,-1205.8740592504669
-220.2340924348923,-156.0202645335825,-1205.9275518791815
