0,1,2
69,687,16.195737838745117
108,695,16.35581398010254
146,700,15.903205871582031
187,699,16.84725570678711
221,699,16.14022445678711
268,699,16.56249237060547
303,697,15.963461875915527
348,699,16.997634887695312
386,701,16.625619888305664
428,699,16.974973678588867
468,699,17.21135902404785
1608,660,14.223515510559082
117,696,17.02874183654785
545,697,17.005643844604492
1523,660,13.65735912322998
198,698,17.051950454711914
580,699,16.780668258666992
239,699,16.42302703857422
625,698,17.164226531982422
278,698,16.969100952148438
668,696,17.237363815307617
1403,656,13.633920669555664
318,699,17.203128814697266
704,698,17.064964294433594
398,698,16.465835571289062
781,694,16.85711669921875
441,698,17.117984771728516
819,696,16.81283187866211
477,698,16.609317779541016
849,696,16.71117401123047
522,698,16.883909225463867
890,696,16.442293167114258
553,698,16.42801856994629
600,696,16.908464431762695
962,697,16.896770477294922
633,696,16.88100242614746
673,696,16.91901397705078
1049,699,16.956621170043945
708,697,16.83834457397461
1078,697,16.790685653686523
752,695,16.439666748046875
1116,698,17.142797470092773
784,697,16.81153678894043
1147,700,16.771963119506836
820,697,16.705385208129883
862,696,16.674604415893555
1223,698,17.418529510498047
904,697,17.796789169311523
1265,697,16.86214828491211
936,697,17.508543014526367
1299,700,16.80709457397461
976,697,17.21672248840332
1338,699,16.84770965576172
1012,696,17.29169464111328
1370,700,16.694780349731445
1045,697,17.1722354888916
1086,699,17.301124572753906
1452,696,16.426727294921875
1119,696,16.570472717285156
1487,699,17.31780242919922
1155,697,17.767744064331055
1195,696,16.901540756225586
1563,698,16.546390533447266
1229,698,16.858699798583984
688,651,12.857415199279785
1270,697,16.883628845214844
1307,697,16.853382110595703
1632,698,16.273462295532227
1343,698,16.77604103088379
302,655,12.293435096740723
1714,701,16.671051025390625
1371,698,16.995756149291992
1420,698,17.068946838378906
1459,699,17.020288467407227
1492,700,17.2360782623291
1534,698,16.868921279907227
1564,700,17.658109664916992
1607,700,16.946184158325195
1639,699,17.591352462768555
1679,700,17.296310424804688
1710,700,17.482999801635742
1755,698,17.41546630859375
1785,701,17.023473739624023
100,657,12.090818405151367
1867,698,16.57155418395996
1884,702,16.683696746826172
48,705,18.136510848999023
87,695,17.470382690429688
150,701,17.415979385375977
186,703,17.52254295349121
214,707,17.614627838134766
249,703,16.7258358001709
285,689,16.921157836914062
350,703,17.732751846313477
392,700,17.841373443603516
424,702,17.840164184570312
80,706,17.476377487182617
455,703,18.65150260925293
113,702,18.412736892700195
142,702,17.1094913482666
522,703,18.43492889404297
174,702,18.282194137573242
217,700,17.815553665161133
586,702,17.51582908630371
249,699,17.134889602661133
624,702,18.392236709594727
281,702,18.39315414428711
314,701,17.260576248168945
349,702,18.019987106323242
719,700,17.467304229736328
384,709,17.60660171508789
753,698,18.078102111816406
418,701,18.240564346313477
788,698,17.830984115600586
448,702,17.91421890258789
819,700,17.563276290893555
490,697,17.40487289428711
862,704,18.179443359375
524,702,18.331893920898438
888,699,17.616836547851562
555,700,17.692358016967773
918,702,18.508501052856445
587,684,18.32796859741211
951,698,17.005224227905273
627,700,17.20550537109375
985,702,17.108657836914062
659,696,17.105958938598633
1019,697,17.241788864135742
