0,1,2
264,647,30.47755241394043
337,673,27.835405349731445
415,692,23.75786018371582
455,673,24.422874450683594
627,726,18.1160945892334
696,733,18.00031852722168
782,753,19.00585174560547
809,759,19.393959045410156
836,751,17.838695526123047
873,764,18.687803268432617
928,778,19.0301456451416
394,677,20.552135467529297
1017,790,19.11197280883789
433,683,19.4628963470459
496,694,19.689943313598633
1105,795,18.355716705322266
1185,811,18.37972068786621
623,712,18.908235549926758
545,637,18.977956771850586
1243,834,19.183635711669922
698,728,19.162691116333008
1320,836,19.790681838989258
1326,847,19.878482818603516
843,752,20.16347885131836
931,776,20.557235717773438
1455,861,18.872371673583984
1544,885,19.58193016052246
1058,797,19.45254898071289
1584,886,19.67397117614746
1106,808,20.1455135345459
1613,895,18.004526138305664
1252,831,22.150346755981445
1309,845,19.891965866088867
1334,851,20.786821365356445
1335,845,20.79648208618164
1355,860,21.195804595947266
1359,856,21.19978141784668
1389,865,20.97568702697754
1448,859,20.729320526123047
1470,877,20.250436782836914
1484,881,20.611997604370117
1482,874,20.35666275024414
1525,882,19.673736572265625
1552,894,21.344038009643555
1573,897,20.727359771728516
1603,886,20.061124801635742
1630,908,19.938627243041992
1707,917,19.867341995239258
1705,914,19.842172622680664
1725,931,22.23737335205078
1783,924,19.12591552734375
1789,944,23.25130844116211
1808,935,22.0568904876709
1809,935,22.049957275390625
1899,951,24.31694984436035
1902,952,18.286821365356445
1878,948,18.771747589111328
1872,945,17.702911376953125
1805,920,17.94134521484375
1781,906,17.794559478759766
1755,909,18.557235717773438
1732,908,18.023460388183594
1714,910,17.778091430664062
1691,882,17.75792694091797
1555,873,18.181772232055664
1890,930,20.016660690307617
1874,927,18.669523239135742
1853,929,19.042587280273438
1836,924,19.418485641479492
1476,861,19.01959800720215
1463,843,19.330820083618164
1437,854,19.53118896484375
1797,921,20.20477294921875
1788,914,20.821142196655273
1408,861,20.01381492614746
1768,913,20.8990421295166
1388,857,20.180204391479492
1753,910,21.255775451660156
1378,843,18.843198776245117
1729,908,21.049222946166992
1715,904,20.619970321655273
1327,824,18.19631576538086
1696,900,20.21585464477539
1676,898,19.52308464050293
1275,833,20.012454986572266
1658,894,19.292213439941406
1642,890,19.54187774658203
1622,887,19.839509963989258
1607,883,19.60597801208496
1589,880,21.286331176757812
1194,823,20.262544631958008
1568,877,22.399139404296875
1177,807,20.418245315551758
1553,874,21.158519744873047
1535,881,20.88353729248047
