0,1,2
-2233.585638445268,234.01485705094314,-736.9950163607457
-2233.5964064997156,234.01569268937587,-736.9876708342001
-2592.6804627518886,224.98511934568245,-1419.655125708933
-2350.359055780898,265.2155885938989,-824.112200192824
-2350.3700586801974,265.2141823985281,-824.1055016383101
-2489.4427569809527,290.4906836482011,-923.3669090696084
-2714.4795111187996,278.2860613868969,-855.0893365020767
-2714.491667045544,278.2854912469214,-855.0810516639806
-2558.082930891964,236.93902673683675,-749.8476692520669
-2473.3796032723917,183.09655169708716,-1213.1380940073018
-2473.366070434009,183.09499753336794,-1213.1451541104125
-2327.5710238391766,232.88835294450573,-1018.9618485085354
-2496.3434946580355,275.110950119521,-912.6357809836412
-2630.911919746547,338.532560568644,-1048.9910481036854
-2630.9240349069314,338.53282333192715,-1048.9837044602123
-2448.0649490905994,317.5202670055404,-846.5812383315447
-3430.3985015816897,239.7727789724598,-1338.091631727134
-2397.62912318393,193.58299530472664,-855.6576415234206
-2443.259194296571,269.79251248848476,-1155.6294739819043
-2350.9056389175807,161.63090079723617,-1059.2088233118993
-2350.9194366538118,161.6323898395754,-1059.2010032363441
-2353.4504659441236,159.19934859729204,-1057.7541119545222
-2243.149351612664,204.5015874099527,-715.1075925646671
-2277.668025423806,159.25171842611616,-747.0808045906225
-2583.822255395794,288.22549671471035,-1298.9739589373662
-2480.512408966866,162.44659389052072,-1181.275792063432
-2480.527288845842,162.44817744116222,-1181.2675090919781
-2402.5167001682635,172.8558806457758,-832.6635756705224
-2278.540905615176,147.37042323926644,-732.5124327899507
-2222.637732564638,178.0570454024622,-873.3466521597289
-2222.6529759043533,178.05723016646346,-873.3366187309493
-2360.0995893707886,132.75036460001297,-1016.1587862580037
-2224.7935063414884,172.8524735921249,-867.8825074987352
-2244.6381773476564,116.15366997457895,-892.6993269812214
1776.94281118461,-91.0687654838596,-1165.1178384533061
1685.9596968234523,-107.91980237355685,-1279.5501183611004
-2138.0032606392424,100.36136481104454,-787.1390231084397
-2138.7710016582437,100.40761055570573,-786.5898189213008
-2225.7123640078494,161.54727027696785,-853.4783236198386
-2226.4780086207547,161.56235388342674,-852.9447867833156
-2120.8342151606575,141.0078039904072,-759.8604733248804
-2137.492633891746,95.19754049462934,-778.3534823889617
-2138.2257300741967,95.24397600104716,-777.8166317099658
1524.3665464582352,-113.45397025188818,-1242.5747785253564
1424.001886647726,-134.3770101419222,-1343.2825280291668
1414.21862849449,-228.39304639596608,-1303.2140930780313
1406.541137465944,-290.9877439667064,-1440.6367861912247
1296.7938186721778,-357.9607554421821,-1322.1970899273597
1289.680326202242,-297.4441073464031,-1209.1973175709215
-1941.495185033594,106.65542982441352,-903.9856762752423
-1942.181951929076,106.70420382920675,-903.5503648000578
-3066.253740989116,236.7082456767256,-1798.934793317741
-3066.827408938179,236.73561520646348,-1798.5720140346475
1034.9185733068962,-213.42314378959477,-1465.7987279459483
1026.071427215911,-219.76636297931577,-1464.120724244077
1017.9173185976412,-226.26601326758023,-1461.9170300350193
956.543596174562,-315.1505336552852,-1340.9029087369959
-1617.2550349765029,221.3975408033447,-876.4433114653133
-1617.8239845612452,221.38569954853625,-876.0924722139113
923.9915782479231,-488.26325699535374,-1336.7015195223387
920.6135874146606,-232.54980503557272,-1398.6120208670413
-3426.5623421446394,1147.2769666543893,-2624.215749620179
-3426.4983718425087,1147.2921264298932,-2624.2410053522153
131.6545063674896,-554.2636750409218,-1601.1284306142268
-745.9771508715615,731.902569128909,-1020.419098654584
-618.1155282993949,595.431374866516,-1416.515518702112
-583.576616984364,365.8363363958768,-1414.1943543669076
-486.3432561394032,496.70280407588007,-1457.2246745763248
-299.7006762948059,689.8783378832825,-1308.0165449768367
-332.8295092764586,736.3868355753906,-1358.4302728872678
929.7248409810743,-482.7467043840016,-1343.9910503589451
-506.0564189068152,642.5006254790222,-1298.6891830435063
210.2156761426424,-527.8914951842975,-1514.61775572672
734.4218489466462,22.887193194723366,-1544.1203830415113
-746.1726854957161,732.132778356167,-1022.2708697631159
-371.45437381781835,679.3288346112131,-1333.775828367651
1.6554802777273576,-494.31312767245356,-1794.4913159810544
-757.359775173818,613.2728804916106,-1049.256290564821
381.4672460945201,400.0338006581499,-1306.6260930977949
381.6325876450989,400.01397085078906,-1306.5790060611941
-2080.8036917723584,71.37234330977347,-1283.0791827983735
-579.9192512618915,411.89409362854826,-1213.640739267678
-1643.6656501719276,862.040523249914,-1853.072678683983
-1643.968496741001,862.035104228281,-1852.969785390096
-453.7087552825433,569.1117370424159,-1208.4698208164043
-453.5372123982223,569.1258892310207,-1208.5090482199628
-2049.5383818920072,366.34733168249625,-2421.525605930878
-2049.8964258912793,366.3822530663857,-2421.42448245561
-616.2879356014267,438.6348583505913,-1096.5285047747136
-493.44212406114747,234.29216963647357,-1305.7836736634779
-493.2679360833941,234.29363148724553,-1305.8244863088762
-397.87626164449733,333.07005266946135,-1366.3945987604427
-524.0229498871702,446.1094544122084,-1161.315566230596
-757.7734274477302,458.7963372642907,-1408.6172062267813
-757.9484783127303,458.7972263049194,-1408.5901220256399
-446.2906887761255,328.55035945316,-1368.108479485589
-410.6048274725571,703.5724935588996,-1177.2796117498187
-566.616431412147,441.23604351754136,-1166.9224128795086
-990.9184938536335,282.663315555775,-1410.4702234648687
-991.0877868690809,282.6637275471908,-1410.4292809719907
21.364648265983323,480.0428477860894,-1450.8504312812718
-586.3329863579148,406.03039182947475,-1290.9893933077806
-770.3620386274579,346.03860201263836,-1146.4497941668449
-770.1985120384819,346.04773587409153,-1146.503687244435
-1138.5848890972402,293.9253572336245,-1201.5521238197216
-1138.7463650720997,293.9223086936554,-1201.4951970549862
-1212.4736246777109,319.01394053742547,-1101.5430099176183
-1212.6292976401242,319.00568547671406,-1101.4780531358067
-1150.7528453879308,399.66634167906545,-1096.9327507379016
-1150.9122854878901,399.6568229196863,-1096.8743464381216
-1052.5189033835006,797.6951569584331,-1947.8683808628136
-1026.6408156516766,210.67689853470043,-2109.6686133364174
-1199.096538563196,711.3899825241145,-1664.5170219742358
-915.3059446801216,331.219227725331,-1293.3682103787787
-1302.3631186520288,495.88553208835077,-1334.0681216206112
-1003.3989826934475,813.0776740942234,-1664.4171253466584
-898.8877620375309,736.5231008959724,-1833.9890788121131
-898.7006167550612,736.5500932859333,-1834.0275561472854
-1089.5200602311409,611.3420311328877,-1827.022955702128
-1089.3176822776318,611.3744618471375,-1827.0867985643404
957.6835355224558,-33.083854049311576,-466.73627753863747
-797.0997153904294,-96.86106085050687,-2458.1149186220787
-1225.4936108333475,615.901788092453,-1824.1014503994627
-836.7404461362607,377.0864285675358,-2370.1188513879415
1399.0467773385647,79.78152260327676,-829.3020086387052
-1133.3533239652136,460.83264179967625,-1979.5312989387462
-936.621694614077,562.8274943387007,-1741.503543055152
-936.9718071373447,562.8113881694336,-1741.3724601855322
1333.8796488176622,129.04285928724522,-882.3708184205559
-1161.7587269737037,613.7793492537367,-1823.8896741802284
-1036.420358797913,799.9608867408155,-1944.919051376584
-996.799579783837,-115.85799994391137,-2132.7930283470905
-1061.2451413824215,451.77412755539797,-1985.7665300197032
-1030.0466668283966,-190.78163835052302,-1860.1571161035909
-1512.039896621683,198.679296416379,-1037.6924055840682
-865.716903097933,406.27000873546416,-2026.7751035089454
-951.0943712969713,-5.619444600006963,-248.03992722368747
-951.104365975485,-5.637705185776175,-248.38176454786344
-1527.8243111788643,347.7055548471799,-1057.657785360179
-1528.3055005639608,347.6676471990714,-1057.4384653064287
-719.1962147101202,605.6989601056342,-2019.5313568266665
-719.3284033453868,605.6980456899554,-2019.508208566856
-1059.7022981226721,612.3665964420389,-1829.1440855584228
-1059.9742938738812,612.3614063770156,-1829.040736962248
1124.2000064578654,252.14206328219052,-1947.979057283686
-941.1410638685028,819.3321360489737,-1654.931316444636
-1850.0326089376579,406.49318876270223,-1530.8544033724763
-942.3714726504363,1014.7969026666507,-1513.8278010449828
-942.5651282846692,1014.773482200879,-1513.755885605768
477.236690824408,-35.62591003857161,-886.74522013208
359.17897503448637,-909.7492731269475,-1057.06213957791
-999.8649829920694,608.3989473235389,-1839.3299595752976
-1000.1622104444997,608.3830756470884,-1839.2089966169178
-1064.7087091092867,1091.699020287213,-1107.279718122873
301.03054550066975,333.9477672031041,-1440.8088633337977
-280.31422037045,317.4516550663043,-1380.669838869435
1124.1731552142453,202.40756546796763,-1180.8646105543094
1124.3314764794611,202.39087098987238,-1180.762940087474
539.9813425639242,402.163278640039,-1087.7973786094603
237.69399279764195,277.79613978200257,-1342.6916893696878
-331.59949890278676,810.8320260268002,-979.3544596882853
810.5831278805501,62.1171951518261,-1529.6509720602398
810.7761338693989,62.11863560354029,-1529.5808241310829
-355.13377600460444,-447.5442400336643,-1009.324661726952
987.9583435580748,-66.73381803753414,-1310.488826045843
988.1400632135399,-66.72448846585947,-1310.3838472471318
861.9176496364138,-59.50465841212172,-1222.5182370453028
1018.6397522205343,212.46371021543266,-1031.9949823842219
